city,source,target_date,residual_f
la,multi_blend_equal,,-3.5838
la,multi_blend_equal,,-6.8838
la,multi_blend_equal,,-1.2138
la,multi_blend_equal,,2.8212
la,multi_blend_equal,,-4.1888
la,multi_blend_equal,,-5.3638
la,multi_blend_equal,,-6.2138
la,multi_blend_equal,,-4.9138
la,multi_blend_equal,,-4.4138
la,multi_blend_equal,,-2.3338
la,multi_blend_equal,,-5.4388
la,multi_blend_equal,,-2.6388
la,multi_blend_equal,,1.0162
la,multi_blend_equal,,1.5912
la,multi_blend_equal,,2.4412
la,multi_blend_equal,,-0.2988
la,multi_blend_equal,,1.5862
la,multi_blend_equal,,5.5512
la,multi_blend_equal,,1.7612
la,multi_blend_equal,,1.2162
la,multi_blend_equal,,-3.3238
la,multi_blend_equal,,-2.0938
la,multi_blend_equal,,-2.8688
la,multi_blend_equal,,-4.6338
la,multi_blend_equal,,-3.4488
la,multi_blend_equal,,-1.6088
la,multi_blend_equal,,1.6062
la,multi_blend_equal,,1.3062
la,multi_blend_equal,,0.5112
la,multi_blend_equal,,4.0212
la,multi_blend_equal,,0.5362
la,multi_blend_equal,,-0.7488
la,multi_blend_equal,,0.6262
la,multi_blend_equal,,4.2112
la,multi_blend_equal,,1.1462
la,multi_blend_equal,,-1.6138
la,multi_blend_equal,,3.0612
la,multi_blend_equal,,1.9962
la,multi_blend_equal,,1.6962
la,multi_blend_equal,,-0.1838
la,multi_blend_equal,,-0.3588
la,multi_blend_equal,,1.0512
la,multi_blend_equal,,0.9412
la,multi_blend_equal,,3.5362
la,multi_blend_equal,,1.4112
la,multi_blend_equal,,1.2912
la,multi_blend_equal,,2.0312
la,multi_blend_equal,,3.1362
la,multi_blend_equal,,1.9212
la,multi_blend_equal,,1.9312
la,multi_blend_equal,,3.4962
la,multi_blend_equal,,2.6962
la,multi_blend_equal,,3.0362
la,multi_blend_equal,,3.2112
la,multi_blend_equal,,-0.0888
la,multi_blend_equal,,3.4112
la,multi_blend_equal,,3.2512
la,multi_blend_equal,,0.0962
la,multi_blend_equal,,3.1512
la,multi_blend_equal,,3.6462
la,multi_blend_equal,,4.2362
la,multi_blend_equal,,0.2112
la,multi_blend_equal,,0.7062
la,multi_blend_equal,,0.2712
la,multi_blend_equal,,1.0662
la,multi_blend_equal,,0.7662
la,multi_blend_equal,,-3.5338
la,multi_blend_equal,,6.1162
la,multi_blend_equal,,0.0462
la,multi_blend_equal,,0.0912
la,multi_blend_equal,,4.0962
la,multi_blend_equal,,1.5412
la,multi_blend_equal,,2.2862
la,multi_blend_equal,,3.0212
la,multi_blend_equal,,1.5712
la,multi_blend_equal,,2.9962
la,multi_blend_equal,,0.8762
la,multi_blend_equal,,4.0412
la,multi_blend_equal,,4.2712
la,multi_blend_equal,,1.4962
la,multi_blend_equal,,-4.3988
la,multi_blend_equal,,1.3662
la,multi_blend_equal,,0.3912
la,multi_blend_equal,,1.2712
la,multi_blend_equal,,1.4112
la,multi_blend_equal,,2.1712
la,multi_blend_equal,,1.7712
la,multi_blend_equal,,1.5612
la,multi_blend_equal,,-0.6688
la,multi_blend_equal,,-0.3988
la,multi_blend_equal,,1.6912
la,multi_blend_equal,,1.3362
la,multi_blend_equal,,-2.2188
la,multi_blend_equal,,0.7662
la,multi_blend_equal,,0.6112
la,multi_blend_equal,,1.2412
la,multi_blend_equal,,4.5762
la,multi_blend_equal,,1.8912
la,multi_blend_equal,,2.9462
la,multi_blend_equal,,2.6712
la,multi_blend_equal,,-0.7438
la,multi_blend_equal,,1.9112
la,multi_blend_equal,,1.5262
la,multi_blend_equal,,2.7862
la,multi_blend_equal,,3.1812
la,multi_blend_equal,,1.8262
la,multi_blend_equal,,2.1162
la,multi_blend_equal,,2.1762
la,multi_blend_equal,,0.5362
la,multi_blend_equal,,2.0162
la,multi_blend_equal,,1.6812
la,multi_blend_equal,,3.9412
la,multi_blend_equal,,1.5612
la,multi_blend_equal,,-0.2538
la,multi_blend_equal,,3.1162
la,multi_blend_equal,,1.4662
la,multi_blend_equal,,2.8162
la,multi_blend_equal,,4.9262
la,multi_blend_equal,,2.8312
la,multi_blend_equal,,2.9612
la,multi_blend_equal,,2.7362
la,multi_blend_equal,,0.1262
la,multi_blend_equal,,1.0112
la,multi_blend_equal,,1.6262
la,multi_blend_equal,,0.2012
la,multi_blend_equal,,-2.5188
la,multi_blend_equal,,2.4712
la,multi_blend_equal,,3.1662
la,multi_blend_equal,,2.1162
la,multi_blend_equal,,0.5362
la,multi_blend_equal,,1.5912
la,multi_blend_equal,,1.4012
la,multi_blend_equal,,2.2162
la,multi_blend_equal,,1.7112
la,multi_blend_equal,,3.3962
la,multi_blend_equal,,3.5862
la,multi_blend_equal,,2.4112
la,multi_blend_equal,,2.6512
la,multi_blend_equal,,0.7512
la,multi_blend_equal,,0.7112
la,multi_blend_equal,,2.1912
la,multi_blend_equal,,-0.8688
la,multi_blend_equal,,-1.3088
la,multi_blend_equal,,2.7512
la,multi_blend_equal,,-2.7888
la,multi_blend_equal,,-0.5888
la,multi_blend_equal,,-0.7888
la,multi_blend_equal,,0.9112
la,multi_blend_equal,,-4.2088
la,multi_blend_equal,,7.3712
la,multi_blend_equal,,2.9712
la,multi_blend_equal,,1.5312
la,multi_blend_equal,,2.9112
la,multi_blend_equal,,1.0712
la,multi_blend_equal,,0.2512
la,multi_blend_equal,,3.3912
la,multi_blend_equal,,2.0312
la,multi_blend_equal,,-1.5488
la,multi_blend_equal,,-0.4088
la,multi_blend_equal,,1.0912
la,multi_blend_equal,,-2.2488
la,multi_blend_equal,,2.0312
la,multi_blend_equal,,1.3712
la,multi_blend_equal,,3.0912
la,multi_blend_equal,,3.1712
la,multi_blend_equal,,0.5712
la,multi_blend_equal,,-0.2488
la,multi_blend_equal,,1.2112
la,multi_blend_equal,,-1.2888
la,multi_blend_equal,,-1.2088
la,multi_blend_equal,,-2.0688
la,multi_blend_equal,,-3.3688
la,multi_blend_equal,,-0.6488
la,multi_blend_equal,,-2.0088
la,multi_blend_equal,,-6.7688
la,multi_blend_equal,,-1.6488
la,multi_blend_equal,,-0.1288
la,multi_blend_equal,,0.5312
la,multi_blend_equal,,1.2112
la,multi_blend_equal,,0.2512
la,multi_blend_equal,,1.9512
la,multi_blend_equal,,0.8112
la,multi_blend_equal,,0.6712
la,multi_blend_equal,,0.7112
la,multi_blend_equal,,-0.0088
la,multi_blend_equal,,-1.9888
la,multi_blend_equal,,-1.4288
la,multi_blend_equal,,0.9512
la,multi_blend_equal,,-2.4288
la,multi_blend_equal,,-3.2488
la,multi_blend_equal,,-2.9888
la,multi_blend_equal,,-3.6688
la,multi_blend_equal,,-0.3888
la,multi_blend_equal,,-2.5688
la,multi_blend_equal,,-1.4288
la,multi_blend_equal,,1.2912
la,multi_blend_equal,,0.2712
la,multi_blend_equal,,4.0512
la,multi_blend_equal,,1.3912
la,multi_blend_equal,,2.5912
la,multi_blend_equal,,-1.4488
la,multi_blend_equal,,-3.8888
la,multi_blend_equal,,-1.9888
la,multi_blend_equal,,0.1912
la,multi_blend_equal,,0.0712
la,multi_blend_equal,,-0.0688
la,multi_blend_equal,,2.9712
la,multi_blend_equal,,3.0712
la,multi_blend_equal,,2.6912
la,multi_blend_equal,,-0.7888
la,multi_blend_equal,,-2.1888
la,multi_blend_equal,,-0.5088
la,multi_blend_equal,,0.7712
la,multi_blend_equal,,-0.6088
la,multi_blend_equal,,0.9312
la,multi_blend_equal,,1.7912
la,multi_blend_equal,,0.9112
la,multi_blend_equal,,-0.1088
la,multi_blend_equal,,0.3312
la,multi_blend_equal,,-4.1888
la,multi_blend_equal,,-10.2288
la,multi_blend_equal,,-7.2888
la,multi_blend_equal,,-2.6888
la,multi_blend_equal,,1.7912
la,multi_blend_equal,,1.1712
la,multi_blend_equal,,0.2712
la,multi_blend_equal,,-1.7088
la,multi_blend_equal,,-0.1688
la,multi_blend_equal,,0.2112
la,multi_blend_equal,,-0.2288
la,multi_blend_equal,,-2.6288
la,multi_blend_equal,,-4.2888
la,multi_blend_equal,,-5.0688
la,multi_blend_equal,,-3.5088
la,multi_blend_equal,,0.0712
la,multi_blend_equal,,0.0512
la,multi_blend_equal,,0.5512
la,multi_blend_equal,,-0.1488
la,multi_blend_equal,,0.8512
la,multi_blend_equal,,0.3512
la,multi_blend_equal,,-1.2288
la,multi_blend_equal,,-7.3288
la,multi_blend_equal,,-3.0488
la,multi_blend_equal,,-2.9688
la,multi_blend_equal,,-0.9088
la,multi_blend_equal,,-0.7088
la,multi_blend_equal,,2.7312
la,multi_blend_equal,,2.4712
la,multi_blend_equal,,0.7912
la,multi_blend_equal,,0.4112
la,multi_blend_equal,,0.7112
la,multi_blend_equal,,-0.3888
la,multi_blend_equal,,-0.4488
la,multi_blend_equal,,-0.7088
la,multi_blend_equal,,-0.2488
la,multi_blend_equal,,0.6912
la,multi_blend_equal,,-1.2088
la,multi_blend_equal,,-3.1288
la,multi_blend_equal,,-3.0288
la,multi_blend_equal,,-0.3488
la,multi_blend_equal,,-2.2888
la,multi_blend_equal,,-0.0688
la,multi_blend_equal,,0.3112
la,multi_blend_equal,,1.1112
la,multi_blend_equal,,1.0712
la,multi_blend_equal,,2.2512
la,multi_blend_equal,,-0.8088
la,multi_blend_equal,,-0.4888
la,multi_blend_equal,,-1.8088
la,multi_blend_equal,,-1.8288
la,multi_blend_equal,,-3.4688
la,multi_blend_equal,,-3.7488
la,multi_blend_equal,,-2.7888
la,multi_blend_equal,,-2.3688
la,multi_blend_equal,,-1.3888
la,multi_blend_equal,,-0.1088
la,multi_blend_equal,,-1.8088
la,multi_blend_equal,,-3.9488
la,multi_blend_equal,,-4.0088
la,multi_blend_equal,,-1.8488
la,multi_blend_equal,,-2.4888
la,multi_blend_equal,,-3.6288
la,multi_blend_equal,,-3.6888
la,multi_blend_equal,,0.0912
la,multi_blend_equal,,0.6112
la,multi_blend_equal,,-1.2888
la,multi_blend_equal,,-2.3088
la,multi_blend_equal,,1.0312
la,multi_blend_equal,,-0.2088
la,multi_blend_equal,,-1.6888
la,multi_blend_equal,,-1.4088
la,multi_blend_equal,,0.9312
la,multi_blend_equal,,0.2312
la,multi_blend_equal,,-0.3088
la,multi_blend_equal,,0.1912
la,multi_blend_equal,,-1.0088
la,multi_blend_equal,,-2.2688
la,multi_blend_equal,,-0.6688
la,multi_blend_equal,,0.5712
la,multi_blend_equal,,-1.2288
la,multi_blend_equal,,-0.1088
la,multi_blend_equal,,-1.0888
la,multi_blend_equal,,-2.8688
la,multi_blend_equal,,-3.1488
la,multi_blend_equal,,-1.5088
la,multi_blend_equal,,-3.4888
la,multi_blend_equal,,-2.7488
la,multi_blend_equal,,-1.6688
la,multi_blend_equal,,-2.8088
la,multi_blend_equal,,-3.6888
la,multi_blend_equal,,-5.7288
la,multi_blend_equal,,-4.2888
la,multi_blend_equal,,-2.2688
la,multi_blend_equal,,-1.6688
la,multi_blend_equal,,-2.4888
la,multi_blend_equal,,-1.4688
la,multi_blend_equal,,-0.3288
la,multi_blend_equal,,-1.0088
la,multi_blend_equal,,1.6712
la,multi_blend_equal,,-0.3088
la,multi_blend_equal,,-0.4088
la,multi_blend_equal,,-2.7688
la,multi_blend_equal,,-2.8088
la,multi_blend_equal,,-2.5288
la,multi_blend_equal,,-1.2688
la,multi_blend_equal,,-1.5488
la,multi_blend_equal,,2.6912
la,multi_blend_equal,,-3.5888
la,multi_blend_equal,,-2.7088
la,multi_blend_equal,,-1.5288
la,multi_blend_equal,,-1.3688
la,multi_blend_equal,,2.8312
la,multi_blend_equal,,-0.5888
la,multi_blend_equal,,-1.4088
la,multi_blend_equal,,-4.7088
la,multi_blend_equal,,-1.7488
la,multi_blend_equal,,-3.3088
la,multi_blend_equal,,-3.9488
la,multi_blend_equal,,-4.1888
la,multi_blend_equal,,-3.1088
la,multi_blend_equal,,-1.9888
la,multi_blend_equal,,-1.6088
la,multi_blend_equal,,-3.0688
la,multi_blend_equal,,-0.1888
la,multi_blend_equal,,1.7512
la,multi_blend_equal,,1.1312
la,multi_blend_equal,,1.4112
la,multi_blend_equal,,0.8912
la,multi_blend_equal,,-1.1488
la,multi_blend_equal,,-2.5888
la,multi_blend_equal,,-2.6088
la,multi_blend_equal,,-0.0888
la,multi_blend_equal,,1.6712
la,multi_blend_equal,,1.6912
la,multi_blend_equal,,-0.3288
la,multi_blend_equal,,2.0312
la,multi_blend_equal,,-1.8288
la,multi_blend_equal,,1.2512
la,multi_blend_equal,,-0.6288
la,multi_blend_equal,,-2.3488
la,multi_blend_equal,,0.5712
la,multi_blend_equal,,1.2112
la,multi_blend_equal,,1.0512
la,multi_blend_equal,,1.2112
la,multi_blend_equal,,1.2912
la,multi_blend_equal,,0.5712
la,multi_blend_equal,,1.6912
la,multi_blend_equal,,0.4712
la,multi_blend_equal,,0.8912
la,multi_blend_equal,,0.5912
la,multi_blend_equal,,0.0712
la,multi_blend_equal,,-1.3688
la,multi_blend_equal,,0.3712
la,multi_blend_equal,,-1.5688
la,multi_blend_equal,,-0.7488
la,multi_blend_equal,,-0.8288
la,multi_blend_equal,,0.6112
la,multi_blend_equal,,3.1912
la,multi_blend_equal,,3.1712
la,multi_blend_equal,,2.3912
la,multi_blend_equal,,2.4312
la,multi_blend_equal,,0.6112
la,multi_blend_equal,,2.1112
la,multi_blend_equal,,1.3912
la,multi_blend_equal,,1.1112
la,multi_blend_equal,,3.4912
la,multi_blend_equal,,1.4312
la,multi_blend_equal,,0.6312
la,multi_blend_equal,,1.2312
la,multi_blend_equal,,0.3912
la,multi_blend_equal,,0.4312
la,multi_blend_equal,,2.5512
la,multi_blend_equal,,-2.2888
la,multi_blend_equal,,2.3712
la,multi_blend_equal,,2.8712
la,multi_blend_equal,,-0.3288
la,multi_blend_equal,,-1.3288
la,multi_blend_equal,,-1.6088
la,multi_blend_equal,,0.7912
la,multi_blend_equal,,1.4112
la,multi_blend_equal,,2.4512
la,multi_blend_equal,,0.7512
la,multi_blend_equal,,-2.3688
la,multi_blend_equal,,1.2112
la,multi_blend_equal,,-6.0888
la,multi_blend_equal,,-6.4688
la,multi_blend_equal,,-3.6288
la,multi_blend_equal,,0.4712
la,multi_blend_equal,,1.0312
la,multi_blend_equal,,2.3112
la,multi_blend_equal,,2.7112
la,multi_blend_equal,,4.7912
la,multi_blend_equal,,4.0312
la,multi_blend_equal,,1.3912
la,multi_blend_equal,,1.4112
la,multi_blend_equal,,3.8112
la,multi_blend_equal,,3.7912
la,multi_blend_equal,,2.3712
la,multi_blend_equal,,2.9912
la,multi_blend_equal,,2.2712
la,multi_blend_equal,,1.8712
la,multi_blend_equal,,5.3912
la,multi_blend_equal,,4.9912
la,multi_blend_equal,,4.2512
la,multi_blend_equal,,1.9112
la,multi_blend_equal,,3.0712
la,multi_blend_equal,,2.0312
la,multi_blend_equal,,2.8312
la,multi_blend_equal,,2.6712
la,multi_blend_equal,,2.3712
la,multi_blend_equal,,3.0712
la,multi_blend_equal,,3.1112
la,multi_blend_equal,,1.5512
la,multi_blend_equal,,4.0712
la,multi_blend_equal,,4.4312
la,multi_blend_equal,,2.9312
la,multi_blend_equal,,-0.6488
la,multi_blend_equal,,0.8312
la,multi_blend_equal,,-0.9088
la,multi_blend_equal,,0.0512
la,multi_blend_equal,,2.6512
la,multi_blend_equal,,-1.1488
la,multi_blend_equal,,8.4112
la,multi_blend_equal,,1.3512
la,multi_blend_equal,,4.8712
la,multi_blend_equal,,1.8712
la,multi_blend_equal,,0.5912
la,multi_blend_equal,,0.2912
la,multi_blend_equal,,3.2312
la,multi_blend_equal,,2.3912
la,multi_blend_equal,,4.5312
la,multi_blend_equal,,3.7312
la,multi_blend_equal,,2.3112
la,multi_blend_equal,,1.8112
la,multi_blend_equal,,5.1912
la,multi_blend_equal,,4.1112
la,multi_blend_equal,,2.7712
la,multi_blend_equal,,1.8912
la,multi_blend_equal,,1.3912
la,multi_blend_equal,,3.4912
la,multi_blend_equal,,3.7112
la,multi_blend_equal,,3.7712
la,multi_blend_equal,,2.1912
la,multi_blend_equal,,0.5912
la,multi_blend_equal,,2.2512
la,multi_blend_equal,,1.3712
la,multi_blend_equal,,3.1312
la,multi_blend_equal,,4.8512
la,multi_blend_equal,,1.5712
la,multi_blend_equal,,4.2912
la,multi_blend_equal,,4.2312
la,multi_blend_equal,,4.4112
la,multi_blend_equal,,3.3512
la,multi_blend_equal,,1.5312
la,multi_blend_equal,,5.1112
la,multi_blend_equal,,4.7512
la,multi_blend_equal,,1.9912
la,multi_blend_equal,,1.1912
la,multi_blend_equal,,1.6712
la,multi_blend_equal,,1.2312
la,multi_blend_equal,,1.1912
la,multi_blend_equal,,4.6312
la,multi_blend_equal,,3.0912
la,multi_blend_equal,,2.8912
la,multi_blend_equal,,1.8712
la,multi_blend_equal,,2.6712
la,multi_blend_equal,,3.1712
la,multi_blend_equal,,4.2912
la,multi_blend_equal,,2.7712
la,multi_blend_equal,,2.8312
la,multi_blend_equal,,0.5312
la,multi_blend_equal,,3.1112
la,multi_blend_equal,,4.9512
la,multi_blend_equal,,1.6712
la,multi_blend_equal,,2.5912
la,multi_blend_equal,,2.8912
la,multi_blend_equal,,3.3312
la,multi_blend_equal,,2.0712
la,multi_blend_equal,,2.7112
la,multi_blend_equal,,0.8512
la,multi_blend_equal,,1.4912
la,multi_blend_equal,,3.9512
la,multi_blend_equal,,1.8712
la,multi_blend_equal,,3.1512
la,multi_blend_equal,,3.4512
la,multi_blend_equal,,1.9112
la,multi_blend_equal,,3.2912
la,multi_blend_equal,,1.5712
la,multi_blend_equal,,2.8112
la,multi_blend_equal,,0.0512
la,multi_blend_equal,,0.3312
la,multi_blend_equal,,3.6512
la,multi_blend_equal,,-0.4688
la,multi_blend_equal,,-2.2488
la,multi_blend_equal,,1.2712
la,multi_blend_equal,,-1.1488
la,multi_blend_equal,,1.0912
la,multi_blend_equal,,-1.5688
la,multi_blend_equal,,0.0512
la,multi_blend_equal,,0.1512
la,multi_blend_equal,,2.4712
la,multi_blend_equal,,0.2112
la,multi_blend_equal,,2.4112
la,multi_blend_equal,,1.9512
la,multi_blend_equal,,1.2912
la,multi_blend_equal,,2.1112
la,multi_blend_equal,,-2.1688
la,multi_blend_equal,,-0.6688
la,multi_blend_equal,,2.5312
la,multi_blend_equal,,2.3112
la,multi_blend_equal,,-2.4888
la,multi_blend_equal,,-6.0888
la,multi_blend_equal,,2.1912
la,multi_blend_equal,,-3.1488
la,multi_blend_equal,,-1.3088
la,multi_blend_equal,,0.4512
la,multi_blend_equal,,-2.1288
la,multi_blend_equal,,-1.7888
la,multi_blend_equal,,-0.6688
la,multi_blend_equal,,-2.2888
la,multi_blend_equal,,-3.0088
la,multi_blend_equal,,-0.4688
la,multi_blend_equal,,-1.7288
la,multi_blend_equal,,-4.7088
la,multi_blend_equal,,-2.8488
la,multi_blend_equal,,-0.0088
la,multi_blend_equal,,1.7112
la,multi_blend_equal,,1.2312
la,multi_blend_equal,,1.3712
la,multi_blend_equal,,2.8912
la,multi_blend_equal,,4.0512
la,multi_blend_equal,,0.7312
la,multi_blend_equal,,4.5312
la,multi_blend_equal,,-0.9088
la,multi_blend_equal,,-1.3088
la,multi_blend_equal,,0.3112
la,multi_blend_equal,,-1.4488
la,multi_blend_equal,,1.1712
la,multi_blend_equal,,4.4512
la,multi_blend_equal,,1.7912
la,multi_blend_equal,,0.9112
la,multi_blend_equal,,0.2312
la,multi_blend_equal,,0.8312
la,multi_blend_equal,,0.8712
la,multi_blend_equal,,0.1912
la,multi_blend_equal,,-0.4088
la,multi_blend_equal,,1.2912
la,multi_blend_equal,,4.5512
la,multi_blend_equal,,0.9912
la,multi_blend_equal,,0.5512
la,multi_blend_equal,,3.3112
la,multi_blend_equal,,3.6712
la,multi_blend_equal,,2.9712
la,multi_blend_equal,,1.3112
la,multi_blend_equal,,0.7712
la,multi_blend_equal,,0.5112
la,multi_blend_equal,,1.7112
miami,multi_blend_equal,,-0.3785
miami,multi_blend_equal,,-0.9035
miami,multi_blend_equal,,0.1515
miami,multi_blend_equal,,-1.5535
miami,multi_blend_equal,,-0.8785
miami,multi_blend_equal,,-0.9785
miami,multi_blend_equal,,-1.5235
miami,multi_blend_equal,,-1.5185
miami,multi_blend_equal,,-1.7935
miami,multi_blend_equal,,-1.6535
miami,multi_blend_equal,,-2.1785
miami,multi_blend_equal,,-0.1335
miami,multi_blend_equal,,-0.6385
miami,multi_blend_equal,,-0.7835
miami,multi_blend_equal,,-0.3185
miami,multi_blend_equal,,-3.8535
miami,multi_blend_equal,,-0.5285
miami,multi_blend_equal,,-1.0535
miami,multi_blend_equal,,-0.4185
miami,multi_blend_equal,,0.4715
miami,multi_blend_equal,,1.4665
miami,multi_blend_equal,,-0.0635
miami,multi_blend_equal,,-1.1635
miami,multi_blend_equal,,-1.1835
miami,multi_blend_equal,,-0.8585
miami,multi_blend_equal,,0.0815
miami,multi_blend_equal,,-1.5285
miami,multi_blend_equal,,-0.9085
miami,multi_blend_equal,,-0.3535
miami,multi_blend_equal,,-1.6135
miami,multi_blend_equal,,-0.3635
miami,multi_blend_equal,,-1.4685
miami,multi_blend_equal,,0.3515
miami,multi_blend_equal,,-0.3435
miami,multi_blend_equal,,-1.7885
miami,multi_blend_equal,,-1.7885
miami,multi_blend_equal,,-0.6585
miami,multi_blend_equal,,0.7215
miami,multi_blend_equal,,0.5415
miami,multi_blend_equal,,3.3215
miami,multi_blend_equal,,0.5915
miami,multi_blend_equal,,-0.8285
miami,multi_blend_equal,,-0.9285
miami,multi_blend_equal,,-0.4235
miami,multi_blend_equal,,0.8815
miami,multi_blend_equal,,0.4715
miami,multi_blend_equal,,1.0415
miami,multi_blend_equal,,0.7115
miami,multi_blend_equal,,-0.4135
miami,multi_blend_equal,,0.0615
miami,multi_blend_equal,,0.2865
miami,multi_blend_equal,,0.7665
miami,multi_blend_equal,,0.6365
miami,multi_blend_equal,,-0.7185
miami,multi_blend_equal,,-1.2685
miami,multi_blend_equal,,2.2865
miami,multi_blend_equal,,2.4165
miami,multi_blend_equal,,1.4215
miami,multi_blend_equal,,0.6165
miami,multi_blend_equal,,0.4915
miami,multi_blend_equal,,-1.6535
miami,multi_blend_equal,,0.2815
miami,multi_blend_equal,,1.0415
miami,multi_blend_equal,,0.0915
miami,multi_blend_equal,,-0.0835
miami,multi_blend_equal,,1.2465
miami,multi_blend_equal,,-0.1335
miami,multi_blend_equal,,0.1715
miami,multi_blend_equal,,-1.6335
miami,multi_blend_equal,,-0.8835
miami,multi_blend_equal,,-0.9335
miami,multi_blend_equal,,1.0665
miami,multi_blend_equal,,0.2615
miami,multi_blend_equal,,1.2915
miami,multi_blend_equal,,-0.4835
miami,multi_blend_equal,,-1.2135
miami,multi_blend_equal,,-0.4085
miami,multi_blend_equal,,-0.7335
miami,multi_blend_equal,,-1.3085
miami,multi_blend_equal,,0.3965
miami,multi_blend_equal,,-1.7335
miami,multi_blend_equal,,0.4715
miami,multi_blend_equal,,0.6865
miami,multi_blend_equal,,-0.1335
miami,multi_blend_equal,,-0.4335
miami,multi_blend_equal,,-1.1585
miami,multi_blend_equal,,-0.6835
miami,multi_blend_equal,,-0.4535
miami,multi_blend_equal,,-1.3535
miami,multi_blend_equal,,1.6215
miami,multi_blend_equal,,1.1415
miami,multi_blend_equal,,-1.0585
miami,multi_blend_equal,,0.1465
miami,multi_blend_equal,,0.9465
miami,multi_blend_equal,,0.1365
miami,multi_blend_equal,,0.9365
miami,multi_blend_equal,,0.2715
miami,multi_blend_equal,,0.4165
miami,multi_blend_equal,,-0.5485
miami,multi_blend_equal,,-1.3585
miami,multi_blend_equal,,2.9215
miami,multi_blend_equal,,1.4965
miami,multi_blend_equal,,-1.4585
miami,multi_blend_equal,,-1.7335
miami,multi_blend_equal,,0.6965
miami,multi_blend_equal,,-0.7035
miami,multi_blend_equal,,3.6615
miami,multi_blend_equal,,0.7115
miami,multi_blend_equal,,-0.2585
miami,multi_blend_equal,,-0.2885
miami,multi_blend_equal,,-0.8135
miami,multi_blend_equal,,0.1965
miami,multi_blend_equal,,-0.1085
miami,multi_blend_equal,,1.9165
miami,multi_blend_equal,,1.5665
miami,multi_blend_equal,,-3.4535
miami,multi_blend_equal,,1.2415
miami,multi_blend_equal,,0.4415
miami,multi_blend_equal,,-0.0585
miami,multi_blend_equal,,0.0615
miami,multi_blend_equal,,0.3865
miami,multi_blend_equal,,1.2865
miami,multi_blend_equal,,1.8815
miami,multi_blend_equal,,1.1815
miami,multi_blend_equal,,0.5115
miami,multi_blend_equal,,-0.1135
miami,multi_blend_equal,,-0.2835
miami,multi_blend_equal,,-0.7835
miami,multi_blend_equal,,-0.9585
miami,multi_blend_equal,,-1.2335
miami,multi_blend_equal,,-1.4085
miami,multi_blend_equal,,-0.7585
miami,multi_blend_equal,,-1.0635
miami,multi_blend_equal,,0.6365
miami,multi_blend_equal,,1.0415
miami,multi_blend_equal,,1.9265
miami,multi_blend_equal,,1.1215
miami,multi_blend_equal,,0.3615
miami,multi_blend_equal,,1.6715
miami,multi_blend_equal,,2.3215
miami,multi_blend_equal,,2.1965
miami,multi_blend_equal,,-0.3135
miami,multi_blend_equal,,2.2165
miami,multi_blend_equal,,0.9415
miami,multi_blend_equal,,0.6915
miami,multi_blend_equal,,-0.8635
miami,multi_blend_equal,,-1.0835
miami,multi_blend_equal,,-0.7635
miami,multi_blend_equal,,-0.1385
miami,multi_blend_equal,,-1.0835
miami,multi_blend_equal,,-0.6285
miami,multi_blend_equal,,-0.8335
miami,multi_blend_equal,,-1.3335
miami,multi_blend_equal,,-1.3885
miami,multi_blend_equal,,1.1215
miami,multi_blend_equal,,0.1165
miami,multi_blend_equal,,-1.0935
miami,multi_blend_equal,,-2.4585
miami,multi_blend_equal,,-0.4085
miami,multi_blend_equal,,0.9165
miami,multi_blend_equal,,-1.1585
miami,multi_blend_equal,,0.4565
miami,multi_blend_equal,,-1.0435
miami,multi_blend_equal,,0.7215
miami,multi_blend_equal,,-0.9085
miami,multi_blend_equal,,0.4965
miami,multi_blend_equal,,0.4115
miami,multi_blend_equal,,-0.2435
miami,multi_blend_equal,,0.9065
miami,multi_blend_equal,,-1.1635
miami,multi_blend_equal,,-3.0185
miami,multi_blend_equal,,-0.9585
miami,multi_blend_equal,,0.4515
miami,multi_blend_equal,,-0.1985
miami,multi_blend_equal,,-0.3235
miami,multi_blend_equal,,-0.5685
miami,multi_blend_equal,,-1.0285
miami,multi_blend_equal,,-1.0535
miami,multi_blend_equal,,-0.7235
miami,multi_blend_equal,,-0.4085
miami,multi_blend_equal,,-0.6085
miami,multi_blend_equal,,-0.7285
miami,multi_blend_equal,,-0.0235
miami,multi_blend_equal,,0.1215
miami,multi_blend_equal,,-0.5235
miami,multi_blend_equal,,-1.0035
miami,multi_blend_equal,,-0.6035
miami,multi_blend_equal,,-0.8035
miami,multi_blend_equal,,-0.9285
miami,multi_blend_equal,,-0.1235
miami,multi_blend_equal,,-0.9035
miami,multi_blend_equal,,-0.2485
miami,multi_blend_equal,,-0.7785
miami,multi_blend_equal,,0.1015
miami,multi_blend_equal,,0.1065
miami,multi_blend_equal,,-0.8985
miami,multi_blend_equal,,-0.3285
miami,multi_blend_equal,,-0.6585
miami,multi_blend_equal,,-0.3185
miami,multi_blend_equal,,-0.7385
miami,multi_blend_equal,,-1.7135
miami,multi_blend_equal,,-1.9635
miami,multi_blend_equal,,-1.5085
miami,multi_blend_equal,,0.3965
miami,multi_blend_equal,,-2.6435
miami,multi_blend_equal,,-2.8885
miami,multi_blend_equal,,-1.2885
miami,multi_blend_equal,,-0.5935
miami,multi_blend_equal,,0.1915
miami,multi_blend_equal,,0.1465
miami,multi_blend_equal,,-1.6635
miami,multi_blend_equal,,-1.8335
miami,multi_blend_equal,,-1.2785
