city,target,ticker,snapshot_hour_utc,candle_count,last_ts,last_close,last_yes_bid,last_yes_ask,last_mid,last_volume
boston,2026-05-10,KXHIGHTBOS-26MAY10-B74.5,4,20,1778385540,0.2,0.18,0.2,0.19,3.31
boston,2026-05-10,KXHIGHTBOS-26MAY10-B74.5,12,23,1778413500,,0.18,0.19,0.185,0
boston,2026-05-10,KXHIGHTBOS-26MAY10-B74.5,20,51,1778443200,0.89,0.88,0.9,0.89,216.69
boston,2026-05-10,KXHIGHTBOS-26MAY10-B68.5,4,8,1778384400,,0.06,0.08,0.07,0
boston,2026-05-10,KXHIGHTBOS-26MAY10-B68.5,12,19,1778414160,0.04,0.03,0.04,0.035,8.0
boston,2026-05-10,KXHIGHTBOS-26MAY10-B68.5,20,27,1778443200,,0.0,0.01,0.005,0
boston,2026-05-10,KXHIGHTBOS-26MAY10-B72.5,4,49,1778385540,,0.31,0.32,0.315,0
boston,2026-05-10,KXHIGHTBOS-26MAY10-B72.5,12,21,1778413620,0.43,0.42,0.43,0.425,11.18
boston,2026-05-10,KXHIGHTBOS-26MAY10-B72.5,20,55,1778443200,0.01,0.0,0.01,0.005,28.0
boston,2026-05-10,KXHIGHTBOS-26MAY10-T75,4,19,1778385360,,0.06,0.1,0.08,0
boston,2026-05-10,KXHIGHTBOS-26MAY10-T75,12,24,1778414400,,0.11,0.12,0.11499999999999999,0
boston,2026-05-10,KXHIGHTBOS-26MAY10-T75,20,54,1778443200,0.1,0.05,0.09,0.07,72.82
boston,2026-05-10,KXHIGHTBOS-26MAY10-T68,4,8,1778384220,,0.05,0.09,0.07,0
boston,2026-05-10,KXHIGHTBOS-26MAY10-T68,12,22,1778414340,,0.02,0.04,0.03,0
boston,2026-05-10,KXHIGHTBOS-26MAY10-T68,20,15,1778443200,,0.0,0.01,0.005,0
nyc,2026-05-11,KXHIGHNY-26MAY11-B64.5,4,53,1778472000,,0.34,0.35,0.345,0
nyc,2026-05-11,KXHIGHNY-26MAY11-B64.5,12,61,1778500800,0.37,0.35,0.38,0.365,87.52
nyc,2026-05-11,KXHIGHNY-26MAY11-B64.5,20,61,1778529600,,0.01,0.02,0.015,0
nyc,2026-05-11,KXHIGHNY-26MAY11-B68.5,4,20,1778472000,,0.02,0.03,0.025,0
nyc,2026-05-11,KXHIGHNY-26MAY11-B68.5,12,52,1778500260,0.01,0.0,0.01,0.005,841.4
nyc,2026-05-11,KXHIGHNY-26MAY11-B68.5,20,3,1778528940,,0.0,0.01,0.005,0
nyc,2026-05-11,KXHIGHNY-26MAY11-B62.5,4,51,1778472000,,0.48,0.5,0.49,0
nyc,2026-05-11,KXHIGHNY-26MAY11-B62.5,12,61,1778500800,0.55,0.54,0.55,0.545,1.05
nyc,2026-05-11,KXHIGHNY-26MAY11-B62.5,20,61,1778529600,,0.1,0.11,0.10500000000000001,0
nyc,2026-05-11,KXHIGHNY-26MAY11-T69,4,15,1778472000,,0.0,0.01,0.005,0
nyc,2026-05-11,KXHIGHNY-26MAY11-T69,12,2,1778500140,,0.0,0.01,0.005,0
nyc,2026-05-11,KXHIGHNY-26MAY11-T69,20,3,1778528940,,0.0,0.01,0.005,0
nyc,2026-05-11,KXHIGHNY-26MAY11-T62,4,44,1778472000,0.1,0.08,0.1,0.09,29.0
nyc,2026-05-11,KXHIGHNY-26MAY11-T62,12,56,1778500800,,0.08,0.09,0.08499999999999999,0
nyc,2026-05-11,KXHIGHNY-26MAY11-T62,20,61,1778529600,,0.9,0.91,0.905,0
nyc,2026-05-11,KXHIGHNY-26MAY11-B66.5,4,31,1778472000,,0.12,0.13,0.125,0
nyc,2026-05-11,KXHIGHNY-26MAY11-B66.5,12,60,1778500800,,0.02,0.03,0.025,0
nyc,2026-05-11,KXHIGHNY-26MAY11-B66.5,20,24,1778529480,0.01,0.0,0.01,0.005,200.0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B55.5,4,27,1778472000,0.29,0.26,0.29,0.275,9.85
chicago,2026-05-11,KXHIGHCHI-26MAY11-B55.5,12,60,1778500800,,0.26,0.28,0.27,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B55.5,20,61,1778529600,0.92,0.89,0.93,0.91,9.4
chicago,2026-05-11,KXHIGHCHI-26MAY11-B57.5,4,28,1778472000,,0.33,0.34,0.335,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B57.5,12,60,1778500800,,0.52,0.54,0.53,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B57.5,20,61,1778529600,,0.05,0.08,0.065,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B53.5,4,20,1778472000,,0.13,0.15,0.14,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B53.5,12,48,1778500740,,0.03,0.04,0.035,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B53.5,20,34,1778529480,,0.0,0.01,0.005,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-T53,4,26,1778472000,,0.04,0.05,0.045,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-T53,12,8,1778499300,,0.0,0.01,0.005,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-T53,20,32,1778529480,,0.0,0.01,0.005,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-T60,4,21,1778472000,,0.05,0.06,0.055,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-T60,12,57,1778500620,,0.01,0.02,0.015,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-T60,20,51,1778529600,,0.0,0.02,0.01,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B59.5,4,19,1778472000,,0.21,0.23,0.22,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B59.5,12,53,1778500800,,0.12,0.15,0.135,0
chicago,2026-05-11,KXHIGHCHI-26MAY11-B59.5,20,60,1778529600,,0.0,0.04,0.02,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B88.5,4,18,1778471400,,0.35,0.36,0.355,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B88.5,12,51,1778500800,,0.24,0.26,0.25,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B88.5,20,61,1778529600,,0.19,0.24,0.215,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B86.5,4,20,1778472000,,0.01,0.02,0.015,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B86.5,12,37,1778500800,0.01,0.01,0.03,0.02,100.0
miami,2026-05-11,KXHIGHMIA-26MAY11-B86.5,20,39,1778529480,0.01,0.0,0.01,0.005,187.03
miami,2026-05-11,KXHIGHMIA-26MAY11-B92.5,4,20,1778472000,,0.08,0.09,0.08499999999999999,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B92.5,12,42,1778500800,,0.11,0.14,0.125,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B92.5,20,34,1778529240,0.01,0.0,0.01,0.005,7.97
miami,2026-05-11,KXHIGHMIA-26MAY11-T86,4,9,1778472000,,0.0,0.01,0.005,0
miami,2026-05-11,KXHIGHMIA-26MAY11-T86,12,21,1778500800,,0.0,0.02,0.01,0
miami,2026-05-11,KXHIGHMIA-26MAY11-T86,20,41,1778529480,,0.0,0.01,0.005,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B90.5,4,26,1778472000,,0.55,0.56,0.555,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B90.5,12,45,1778500800,,0.58,0.61,0.595,0
miami,2026-05-11,KXHIGHMIA-26MAY11-B90.5,20,59,1778529600,,0.72,0.78,0.75,0
miami,2026-05-11,KXHIGHMIA-26MAY11-T93,4,8,1778472000,,0.01,0.02,0.015,0
miami,2026-05-11,KXHIGHMIA-26MAY11-T93,12,25,1778500800,,0.01,0.02,0.015,0
miami,2026-05-11,KXHIGHMIA-26MAY11-T93,20,25,1778528820,,0.0,0.01,0.005,0
austin,2026-05-11,KXHIGHAUS-26MAY11-B83.5,4,23,1778471940,0.1,0.07,0.09,0.08,202.97
austin,2026-05-11,KXHIGHAUS-26MAY11-B83.5,12,20,1778500560,0.05,0.05,0.06,0.055,6.0
austin,2026-05-11,KXHIGHAUS-26MAY11-B83.5,20,49,1778529600,,0.07,0.09,0.08,0
austin,2026-05-11,KXHIGHAUS-26MAY11-B85.5,4,16,1778472000,,0.04,0.07,0.05500000000000001,0
austin,2026-05-11,KXHIGHAUS-26MAY11-B85.5,12,6,1778500560,0.01,0.01,0.02,0.015,5.0
austin,2026-05-11,KXHIGHAUS-26MAY11-B85.5,20,10,1778529420,,0.0,0.02,0.01,0
austin,2026-05-11,KXHIGHAUS-26MAY11-T79,4,28,1778472000,,0.16,0.19,0.175,0
austin,2026-05-11,KXHIGHAUS-26MAY11-T79,12,39,1778500800,,0.33,0.37,0.35,0
austin,2026-05-11,KXHIGHAUS-26MAY11-T79,20,17,1778529420,,0.0,0.01,0.005,0
austin,2026-05-11,KXHIGHAUS-26MAY11-B79.5,4,35,1778472000,,0.34,0.35,0.345,0
austin,2026-05-11,KXHIGHAUS-26MAY11-B79.5,12,34,1778500800,,0.41,0.45,0.43,0
austin,2026-05-11,KXHIGHAUS-26MAY11-B79.5,20,61,1778529600,0.41,0.4,0.44,0.42000000000000004,50.0
austin,2026-05-11,KXHIGHAUS-26MAY11-B81.5,4,19,1778472000,,0.38,0.39,0.385,0
austin,2026-05-11,KXHIGHAUS-26MAY11-B81.5,12,55,1778500800,,0.19,0.2,0.195,0
austin,2026-05-11,KXHIGHAUS-26MAY11-B81.5,20,57,1778529600,,0.48,0.57,0.5249999999999999,0
austin,2026-05-11,KXHIGHAUS-26MAY11-T86,4,5,1778471400,0.02,0.01,0.02,0.015,42.0
austin,2026-05-11,KXHIGHAUS-26MAY11-T86,12,10,1778500560,0.01,0.01,0.02,0.015,105.0
austin,2026-05-11,KXHIGHAUS-26MAY11-T86,20,9,1778529420,,0.0,0.01,0.005,0
la,2026-05-11,KXHIGHLAX-26MAY11-B73.5,4,25,1778472000,,0.02,0.04,0.03,0
la,2026-05-11,KXHIGHLAX-26MAY11-B73.5,12,60,1778500800,,0.04,0.05,0.045,0
la,2026-05-11,KXHIGHLAX-26MAY11-B73.5,20,51,1778529600,,0.01,0.02,0.015,0
la,2026-05-11,KXHIGHLAX-26MAY11-B75.5,4,31,1778472000,,0.01,0.02,0.015,0
la,2026-05-11,KXHIGHLAX-26MAY11-B75.5,12,61,1778500800,,0.02,0.03,0.025,0
la,2026-05-11,KXHIGHLAX-26MAY11-B75.5,20,23,1778529480,,0.0,0.01,0.005,0
la,2026-05-11,KXHIGHLAX-26MAY11-B69.5,4,30,1778472000,,0.46,0.5,0.48,0
la,2026-05-11,KXHIGHLAX-26MAY11-B69.5,12,60,1778500800,,0.47,0.48,0.475,0
la,2026-05-11,KXHIGHLAX-26MAY11-B69.5,20,61,1778529600,0.6,0.61,0.66,0.635,17.0
la,2026-05-11,KXHIGHLAX-26MAY11-T76,4,31,1778472000,,0.02,0.03,0.025,0
la,2026-05-11,KXHIGHLAX-26MAY11-T76,12,61,1778500800,,0.01,0.02,0.015,0
la,2026-05-11,KXHIGHLAX-26MAY11-T76,20,37,1778529600,0.01,0.0,0.01,0.005,666.0
la,2026-05-11,KXHIGHLAX-26MAY11-B71.5,4,54,1778472000,,0.26,0.27,0.265,0
la,2026-05-11,KXHIGHLAX-26MAY11-B71.5,12,61,1778500800,0.34,0.33,0.34,0.335,0.77
la,2026-05-11,KXHIGHLAX-26MAY11-B71.5,20,60,1778529600,,0.06,0.08,0.07,0
la,2026-05-11,KXHIGHLAX-26MAY11-T69,4,38,1778472000,,0.19,0.2,0.195,0
la,2026-05-11,KXHIGHLAX-26MAY11-T69,12,61,1778500800,,0.08,0.09,0.08499999999999999,0
la,2026-05-11,KXHIGHLAX-26MAY11-T69,20,61,1778529600,0.34,0.31,0.34,0.325,123.93
denver,2026-05-11,KXHIGHDEN-26MAY11-B89.5,4,4,1778471760,,0.03,0.05,0.04,0
denver,2026-05-11,KXHIGHDEN-26MAY11-B89.5,12,11,1778500620,0.01,0.01,0.02,0.015,20.0
denver,2026-05-11,KXHIGHDEN-26MAY11-B89.5,20,3,1778526540,,0.0,0.02,0.01,0
denver,2026-05-11,KXHIGHDEN-26MAY11-B83.5,4,55,1778472000,,0.25,0.26,0.255,0
denver,2026-05-11,KXHIGHDEN-26MAY11-B83.5,12,34,1778500800,0.26,0.23,0.27,0.25,3.71
denver,2026-05-11,KXHIGHDEN-26MAY11-B83.5,20,54,1778529600,0.33,0.3,0.33,0.315,84.0
denver,2026-05-11,KXHIGHDEN-26MAY11-T90,4,6,1778471760,,0.01,0.02,0.015,0
denver,2026-05-11,KXHIGHDEN-26MAY11-T90,12,12,1778500620,,0.0,0.02,0.01,0
denver,2026-05-11,KXHIGHDEN-26MAY11-T90,20,3,1778529060,0.01,0.0,0.01,0.005,56.0
denver,2026-05-11,KXHIGHDEN-26MAY11-B87.5,4,8,1778471820,,0.12,0.16,0.14,0
denver,2026-05-11,KXHIGHDEN-26MAY11-B87.5,12,39,1778500800,,0.12,0.13,0.125,0
denver,2026-05-11,KXHIGHDEN-26MAY11-B87.5,20,27,1778529600,0.04,0.04,0.06,0.05,44.0
denver,2026-05-11,KXHIGHDEN-26MAY11-B85.5,4,11,1778471820,,0.47,0.48,0.475,0
denver,2026-05-11,KXHIGHDEN-26MAY11-B85.5,12,38,1778500800,0.55,0.54,0.55,0.545,2.74
denver,2026-05-11,KXHIGHDEN-26MAY11-B85.5,20,52,1778529600,0.66,0.66,0.7,0.6799999999999999,44.0
denver,2026-05-11,KXHIGHDEN-26MAY11-T83,4,29,1778471760,,0.08,0.09,0.08499999999999999,0
denver,2026-05-11,KXHIGHDEN-26MAY11-T83,12,26,1778500800,,0.02,0.05,0.035,0
denver,2026-05-11,KXHIGHDEN-26MAY11-T83,20,23,1778529600,0.01,0.01,0.02,0.015,44.0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-T70,4,6,1778468400,,0.01,0.03,0.02,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-T70,12,21,1778500680,,0.0,0.02,0.01,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-T70,20,6,1778526000,,0.0,0.01,0.005,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B67.5,4,23,1778471940,,0.09,0.1,0.095,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B67.5,12,33,1778500800,,0.04,0.05,0.045,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B67.5,20,6,1778529600,,0.0,0.02,0.01,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B63.5,4,19,1778471880,,0.27,0.28,0.275,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B63.5,12,49,1778500800,,0.33,0.45,0.39,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B63.5,20,31,1778529600,,0.91,0.92,0.915,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-T63,4,19,1778471940,,0.22,0.24,0.22999999999999998,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-T63,12,51,1778500800,0.36,0.28,0.36,0.32,15.95
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-T63,20,22,1778529480,,0.0,0.01,0.005,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B65.5,4,29,1778471940,,0.33,0.38,0.355,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B65.5,12,42,1778500680,,0.19,0.2,0.195,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B65.5,20,32,1778529540,0.05,0.07,0.08,0.07500000000000001,1.0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B69.5,4,10,1778471760,,0.03,0.04,0.035,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B69.5,12,15,1778500800,,0.01,0.02,0.015,0
philadelphia,2026-05-11,KXHIGHPHIL-26MAY11-B69.5,20,6,1778526000,,0.0,0.01,0.005,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-T106,4,2,1778471700,,0.02,0.03,0.025,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-T106,12,60,1778500800,,0.02,0.03,0.025,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-T106,20,22,1778529600,,0.0,0.01,0.005,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B106.5,4,19,1778472000,,0.14,0.15,0.14500000000000002,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B106.5,12,57,1778500800,,0.12,0.13,0.125,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B106.5,20,52,1778529600,,0.06,0.09,0.075,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-T113,4,10,1778471880,0.02,0.01,0.02,0.015,4.0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-T113,12,60,1778500800,,0.01,0.02,0.015,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-T113,20,17,1778529600,,0.0,0.01,0.005,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B110.5,4,11,1778471940,,0.21,0.22,0.215,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B110.5,12,56,1778500800,,0.17,0.19,0.18,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B110.5,20,53,1778529480,0.19,0.19,0.2,0.195,3.92
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B112.5,4,6,1778471700,,0.03,0.04,0.035,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B112.5,12,61,1778500800,,0.02,0.03,0.025,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B112.5,20,5,1778529600,,0.01,0.02,0.015,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B108.5,4,12,1778471760,0.64,0.63,0.64,0.635,5.0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B108.5,12,61,1778500800,,0.65,0.66,0.655,0
phoenix,2026-05-11,KXHIGHTPHX-26MAY11-B108.5,20,50,1778529600,,0.7,0.74,0.72,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B60.5,4,9,1778471820,,0.13,0.25,0.19,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B60.5,12,22,1778500380,,0.06,0.08,0.07,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B60.5,20,6,1778528760,,0.0,0.01,0.005,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-T67,4,8,1778471400,,0.03,0.04,0.035,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-T67,12,39,1778500740,,0.01,0.02,0.015,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-T67,20,2,1778528220,,0.0,0.01,0.005,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B64.5,4,50,1778472000,,0.25,0.26,0.255,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B64.5,12,45,1778500740,,0.31,0.41,0.36,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B64.5,20,47,1778529540,,0.07,0.08,0.07500000000000001,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B66.5,4,1,1778469840,,0.1,0.19,0.14500000000000002,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B66.5,12,41,1778500740,,0.14,0.23,0.185,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B66.5,20,23,1778528580,0.01,0.01,0.02,0.015,8.0
boston,2026-05-11,KXHIGHTBOS-26MAY11-T60,4,4,1778470680,,0.05,0.06,0.055,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-T60,12,19,1778500020,0.01,0.0,0.01,0.005,1.0
boston,2026-05-11,KXHIGHTBOS-26MAY11-T60,20,5,1778528640,0.01,0.0,0.01,0.005,93.51
boston,2026-05-11,KXHIGHTBOS-26MAY11-B62.5,4,27,1778471880,,0.34,0.35,0.345,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B62.5,12,42,1778500800,,0.29,0.33,0.31,0
boston,2026-05-11,KXHIGHTBOS-26MAY11-B62.5,20,51,1778529600,,0.88,0.89,0.885,0
nyc,2026-05-12,KXHIGHNY-26MAY12-T73,4,4,1778558340,,0.0,0.01,0.005,0
nyc,2026-05-12,KXHIGHNY-26MAY12-T73,12,3,1778586420,,0.0,0.01,0.005,0
nyc,2026-05-12,KXHIGHNY-26MAY12-T73,20,34,1778616000,,0.0,0.01,0.005,0
nyc,2026-05-12,KXHIGHNY-26MAY12-B66.5,4,40,1778558340,,0.49,0.5,0.495,0
nyc,2026-05-12,KXHIGHNY-26MAY12-B66.5,12,55,1778587200,,0.56,0.58,0.5700000000000001,0
nyc,2026-05-12,KXHIGHNY-26MAY12-B66.5,20,61,1778616000,0.67,0.65,0.66,0.655,162.57
nyc,2026-05-12,KXHIGHNY-26MAY12-T66,4,58,1778558400,0.3,0.29,0.3,0.295,4.09
nyc,2026-05-12,KXHIGHNY-26MAY12-T66,12,59,1778587200,0.35,0.33,0.35,0.33999999999999997,16.0
nyc,2026-05-12,KXHIGHNY-26MAY12-T66,20,61,1778616000,0.29,0.3,0.33,0.315,287.42
nyc,2026-05-12,KXHIGHNY-26MAY12-B68.5,4,56,1778558400,,0.16,0.17,0.165,0
nyc,2026-05-12,KXHIGHNY-26MAY12-B68.5,12,60,1778587200,,0.1,0.11,0.10500000000000001,0
nyc,2026-05-12,KXHIGHNY-26MAY12-B68.5,20,61,1778616000,0.06,0.01,0.06,0.034999999999999996,247.75
nyc,2026-05-12,KXHIGHNY-26MAY12-B72.5,4,61,1778558400,,0.01,0.02,0.015,0
nyc,2026-05-12,KXHIGHNY-26MAY12-B72.5,12,24,1778587080,0.01,0.01,0.02,0.015,5.0
nyc,2026-05-12,KXHIGHNY-26MAY12-B72.5,20,33,1778616000,,0.0,0.01,0.005,0
nyc,2026-05-12,KXHIGHNY-26MAY12-B70.5,4,61,1778558400,,0.01,0.02,0.015,0
nyc,2026-05-12,KXHIGHNY-26MAY12-B70.5,12,61,1778587200,,0.01,0.02,0.015,0
nyc,2026-05-12,KXHIGHNY-26MAY12-B70.5,20,45,1778616000,,0.0,0.01,0.005,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-B77.5,4,55,1778558400,,0.25,0.26,0.255,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-B77.5,12,60,1778587200,0.47,0.46,0.47,0.46499999999999997,2.05
chicago,2026-05-12,KXHIGHCHI-26MAY12-B77.5,20,61,1778616000,0.08,0.07,0.08,0.07500000000000001,11.0
chicago,2026-05-12,KXHIGHCHI-26MAY12-T80,4,61,1778558400,,0.02,0.03,0.025,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-T80,12,58,1778587200,,0.03,0.05,0.04,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-T80,20,57,1778615880,,0.0,0.01,0.005,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-B75.5,4,59,1778558400,,0.33,0.34,0.335,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-B75.5,12,57,1778587200,0.28,0.21,0.25,0.22999999999999998,204.18
chicago,2026-05-12,KXHIGHCHI-26MAY12-B75.5,20,60,1778616000,0.41,0.41,0.46,0.435,59.85
chicago,2026-05-12,KXHIGHCHI-26MAY12-B79.5,4,46,1778558400,,0.08,0.09,0.08499999999999999,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-B79.5,12,54,1778587200,,0.13,0.17,0.15000000000000002,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-B79.5,20,60,1778616000,,0.02,0.03,0.025,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-B73.5,4,61,1778558400,0.27,0.24,0.26,0.25,176.26
chicago,2026-05-12,KXHIGHCHI-26MAY12-B73.5,12,59,1778587200,,0.08,0.09,0.08499999999999999,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-B73.5,20,61,1778616000,0.45,0.42,0.45,0.435,72.8
chicago,2026-05-12,KXHIGHCHI-26MAY12-T73,4,61,1778558400,,0.08,0.09,0.08499999999999999,0
chicago,2026-05-12,KXHIGHCHI-26MAY12-T73,12,59,1778587140,0.03,0.04,0.05,0.045,34.0
chicago,2026-05-12,KXHIGHCHI-26MAY12-T73,20,18,1778615700,0.01,0.0,0.01,0.005,2.0
miami,2026-05-12,KXHIGHMIA-26MAY12-T92,4,40,1778558400,,0.04,0.05,0.045,0
miami,2026-05-12,KXHIGHMIA-26MAY12-T92,12,22,1778587020,,0.02,0.03,0.025,0
miami,2026-05-12,KXHIGHMIA-26MAY12-T92,20,28,1778615880,,0.0,0.01,0.005,0
miami,2026-05-12,KXHIGHMIA-26MAY12-T85,4,25,1778558340,,0.01,0.02,0.015,0
miami,2026-05-12,KXHIGHMIA-26MAY12-T85,12,8,1778586420,0.01,0.0,0.01,0.005,2500.0
miami,2026-05-12,KXHIGHMIA-26MAY12-T85,20,28,1778616000,,0.0,0.01,0.005,0
miami,2026-05-12,KXHIGHMIA-26MAY12-B85.5,4,11,1778558340,,0.01,0.03,0.02,0
miami,2026-05-12,KXHIGHMIA-26MAY12-B85.5,12,27,1778587080,0.02,0.01,0.02,0.015,3.0
miami,2026-05-12,KXHIGHMIA-26MAY12-B85.5,20,34,1778616000,,0.0,0.01,0.005,0
miami,2026-05-12,KXHIGHMIA-26MAY12-B87.5,4,31,1778558340,,0.17,0.18,0.175,0
miami,2026-05-12,KXHIGHMIA-26MAY12-B87.5,12,48,1778587200,0.09,0.08,0.09,0.08499999999999999,208.91
miami,2026-05-12,KXHIGHMIA-26MAY12-B87.5,20,24,1778616000,,0.0,0.01,0.005,0
miami,2026-05-12,KXHIGHMIA-26MAY12-B91.5,4,53,1778558400,,0.24,0.25,0.245,0
miami,2026-05-12,KXHIGHMIA-26MAY12-B91.5,12,33,1778587020,,0.2,0.21,0.20500000000000002,0
miami,2026-05-12,KXHIGHMIA-26MAY12-B91.5,20,25,1778615880,0.99,0.99,1.0,0.995,93.51
miami,2026-05-12,KXHIGHMIA-26MAY12-B89.5,4,32,1778558340,,0.57,0.58,0.575,0
miami,2026-05-12,KXHIGHMIA-26MAY12-B89.5,12,45,1778587140,,0.68,0.7,0.69,0
miami,2026-05-12,KXHIGHMIA-26MAY12-B89.5,20,38,1778615880,,0.0,0.01,0.005,0
austin,2026-05-12,KXHIGHAUS-26MAY12-T82,4,19,1778558400,,0.03,0.04,0.035,0
austin,2026-05-12,KXHIGHAUS-26MAY12-T82,12,32,1778587200,,0.04,0.06,0.05,0
austin,2026-05-12,KXHIGHAUS-26MAY12-T82,20,17,1778615940,,0.0,0.01,0.005,0
austin,2026-05-12,KXHIGHAUS-26MAY12-B88.5,4,36,1778558340,,0.1,0.11,0.10500000000000001,0
austin,2026-05-12,KXHIGHAUS-26MAY12-B88.5,12,29,1778587200,,0.03,0.05,0.04,0
austin,2026-05-12,KXHIGHAUS-26MAY12-B88.5,20,26,1778615280,0.01,0.01,0.02,0.015,15.14
austin,2026-05-12,KXHIGHAUS-26MAY12-B84.5,4,17,1778558340,,0.38,0.4,0.39,0
austin,2026-05-12,KXHIGHAUS-26MAY12-B84.5,12,41,1778587140,,0.4,0.43,0.41500000000000004,0
austin,2026-05-12,KXHIGHAUS-26MAY12-B84.5,20,41,1778615760,0.75,0.74,0.75,0.745,25.09
austin,2026-05-12,KXHIGHAUS-26MAY12-T89,4,22,1778558340,,0.02,0.03,0.025,0
austin,2026-05-12,KXHIGHAUS-26MAY12-T89,12,18,1778586720,,0.02,0.03,0.025,0
austin,2026-05-12,KXHIGHAUS-26MAY12-T89,20,4,1778615100,,0.0,0.01,0.005,0
austin,2026-05-12,KXHIGHAUS-26MAY12-B86.5,4,22,1778558400,,0.39,0.4,0.395,0
